	1000_908	1000	1293_1000	1293_1591	1591	908_1591	908	Phase	X	Y
826	1.65256	1.17064	0.651837	0.667518	1.14314	0.625705	0.693714	3	-0.47202519	-6.52169
827	1.42918	0.789475	1.00028	0.983537	0.802914	0.706835	0.550816	3	0.53235924	-6.52169
828	1.35399	0.707376	0.818903	1.10312	0.525122	1.01267	0.527794	1	1.5367436	-6.52169
829	1.39446	0.514349	0.5084	0.976498	0.267789	1.35839	0.377467	1	2.5411282	-6.52169
830	1.52388	0.630891	0.457867	1.04562	0.276263	1.52608	0.420078	2	3.5455124	-6.52169
831	1.77336	0.539601	0.421277	1.27639	0.178097	1.79849	0.315687	2	4.5498972	-6.52169
832	1.09677	0.772731	0.807616	1.28202	0.486786	1.47774	0.711544	1	5.5542812	-6.52169
833	1.35043	0.529007	0.56544	0.861852	0.347068	1.07393	0.390467	1	6.5586658	-6.52169
834	1.25276	0.622236	0.67227	1.53535	0.272453	1.79789	0.497074	2	7.5630503	-6.52169
835	1.33036	0.680491	0.478795	0.765145	0.425823	1.19657	0.515519	1	8.5674343	-6.52169
836	1.28977	0.669423	0.558876	1.41251	0.264865	1.89686	0.514996	2	9.5718193	-6.52169
837	1.36118	0.648809	0.394759	0.944607	0.271142	1.87016	0.483028	2	10.576203	-6.52169
838	1.40462	0.648293	0.679585	1.39421	0.316001	1.53156	0.470798	2	11.580588	-6.52169
839	1.25836	0.572546	0.514201	0.994482	0.296038	1.5837	0.457478	2	12.584972	-6.52169
840	1.33596	0.631655	0.60107	0.868196	0.437308	1.10097	0.478239	1	13.589356	-6.52169
841	1.39825	0.552259	0.538962	0.659104	0.451592	0.887635	0.39743	1	14.593741	-6.52169
842	1.36488	0.595167	0.697139	1.04841	0.395756	1.13247	0.444706	1	15.598125	-6.52169
843	1.24515	0.4468	0.493488	0.975458	0.226038	1.56798	0.36189	2	16.60251	-6.52169
844	1.20678	0.42416	0.69514	1.08465	0.27184	1.29289	0.359147	1	17.606895	-6.52169
845	1.32705	0.537865	0.625184	1.66409	0.202071	2.02436	0.415186	2	18.611279	-6.52169
846	1.31564	0.712613	0.555322	1.41805	0.279066	1.9343	0.537542	2	-19.55533	-7.54892
847	1.47871	0.657102	0.642232	1.56737	0.269249	1.60106	0.444096	2	-18.550945	-7.54892
848	1.29218	0.613169	0.823251	1.18623	0.425544	1.1245	0.471529	1	-17.54656	-7.54892
849	1.69306	0.571197	0.35475	0.709229	0.285708	1.21017	0.345176	2	-16.542175	-7.54892
850	1.2948	0.571311	0.39177	1.00167	0.22345	1.90636	0.438104	2	-15.537791	-7.54892
851	1.14669	0.67542	0.666671	1.01916	0.441817	1.34712	0.594499	1	-14.533407	-7.54892
852	1.33071	0.566558	0.519933	0.927503	0.317597	1.34807	0.423971	1	-13.529023	-7.54892
853	1.41159	0.543682	0.308809	1.07916	0.155578	2.34256	0.382009	2	-12.524638	-7.54892
854	1.29259	0.575764	0.660708	1.04147	0.365264	1.24185	0.447804	1	-11.520254	-7.54892
855	1.77629	0.475657	0.732516	1.15486	0.301705	0.925411	0.273992	2	-10.515869	-7.54892
856	1.38488	0.578744	0.671478	1.1669	0.333032	1.27901	0.424652	1	-9.5114851	-7.54892
857	1.33044	0.601814	0.902001	1.43014	0.379569	1.17989	0.453102	1	-8.5071011	-7.54892
858	1.25011	0.654944	0.791723	0.97664	0.530936	1.00174	0.527924	1	-7.5027161	-7.54892
859	1.4629	0.584381	0.479217	0.674101	0.415436	0.973476	0.403314	1	-6.498332	-7.54892
860	1.44038	0.828993	0.896405	1.25587	0.591714	1.00189	0.579531	1	-5.4939475	-7.54892
861	1.91943	0.942088	0.604212	0.60113	0.946918	0.530983	0.488646	3	-4.489563	-7.54892
862	1.76617	0.807288	0.878978	0.84247	0.842272	0.549943	0.452217	3	-3.4851785	-7.54892
863	1.50078	0.938872	0.749148	0.781298	0.900239	0.688246	0.614831	3	-2.480794	-7.54892
864	1.59865	0.961432	0.731218	0.766032	0.917738	0.672529	0.601154	3	-1.4764097	-7.54892
865	1.09051	0.536188	0.659636	1.03269	0.342491	1.51722	0.498991	2	-0.47202519	-7.54892
866	1.26835	0.587753	0.591385	0.918004	0.378635	1.20707	0.465197	1	0.53235924	-7.54892
867	1.47117	0.722931	0.691084	0.689198	0.724909	0.700747	0.492459	3	1.5367436	-7.54892
868	1.23667	0.687653	0.758509	1.44054	0.362081	1.5301	0.556596	2	2.5411282	-7.54892
869	0.923797	0.54169	0.759085	0.923283	0.445355	1.32726	0.583154	1	3.5455124	-7.54892
870	1.31502	0.628324	0.666348	1.07899	0.388031	1.22886	0.482268	1	4.5498972	-7.54892
871	1.1278	0.475605	0.568033	1.10588	0.244292	1.76142	0.425368	2	5.5542812	-7.54892
872	1.26647	0.545554	0.627709	1.15895	0.295483	1.44832	0.441649	2	6.5586658	-7.54892
873	1.36288	0.477768	0.502429	0.849415	0.2826	1.25271	0.353487	1	7.5630503	-7.54892
874	1.66548	0.439394	0.486305	1.33489	0.160073	1.60303	0.26391	2	8.5674343	-7.54892
875	1.21715	0.430982	0.77098	1.32436	0.250898	1.42273	0.356192	2	9.5718193	-7.54892
876	1.49453	0.487716	0.642911	1.35235	0.231862	1.36408	0.319979	2	10.576203	-7.54892
877	1.26255	0.59018	0.681768	1.90946	0.210723	2.20421	0.471091	2	11.580588	-7.54892
878	1.08554	0.520145	0.722603	1.38494	0.271389	1.72887	0.483186	2	12.584972	-7.54892
879	1.15196	0.396667	0.715758	0.850862	0.333682	1.02869	0.344229	2	13.589356	-7.54892
880	1.18106	0.43169	0.542483	1.25088	0.187215	1.98149	0.37087	2	14.593741	-7.54892
881	1.04837	0.49999	0.740789	0.99598	0.371882	1.25581	0.477864	1	15.598125	-7.54892
882	1.27787	0.456113	0.44478	0.997099	0.20346	1.7635	0.360241	2	16.60251	-7.54892
883	1.03087	0.434877	0.530291	1.05819	0.21793	1.97286	0.420731	2	17.606895	-7.54892
884	1.21654	0.542209	0.880223	1.02717	0.464642	0.967788	0.446839	1	18.611279	-7.54892
885	1.20682	0.514701	0.576133	1.60026	0.185305	2.15069	0.422987	2	-19.55533	-8.57615
886	1.2632	0.673891	0.496614	0.848207	0.394554	1.35937	0.539636	1	-18.550945	-8.57615
887	1.3373	0.626758	0.485925	0.923678	0.329722	1.4927	0.481854	2	-17.54656	-8.57615
888	1.27589	0.548408	0.612828	0.842137	0.39908	1.07009	0.429034	1	-16.542175	-8.57615
889	0.962557	0.545652	0.430983	0.814849	0.288602	1.98778	0.56677	2	-15.537791	-8.57615
890	1.15282	0.828013	0.552734	0.974547	0.469624	1.49358	0.70891	1	-14.533407	-8.57615
891	1.15679	0.771212	0.564719	1.05674	0.412135	1.55065	0.658328	1	-13.529023	-8.57615
892	1.31232	0.515242	0.693675	0.669971	0.533471	0.763603	0.399228	1	-12.524638	-8.57615
893	1.46027	0.635598	0.536942	1.02588	0.332669	1.31425	0.44677	1	-11.520254	-8.57615
894	1.95352	0.425736	0.436007	1.27523	0.145561	1.45692	0.223888	2	-10.515869	-8.57615
895	1.27022	0.45853	0.431097	0.680744	0.290375	1.24064	0.367036	1	-9.5114851	-8.57615
896	1.33422	0.467947	0.872486	1.92771	0.211794	1.61381	0.346929	2	-8.5071011	-8.57615
897	1.25475	0.796559	0.686561	1.50488	0.363408	1.7404	0.64875	2	-7.5027161	-8.57615
898	1.30985	0.630618	0.703684	1.40695	0.315403	1.59911	0.483209	2	-6.498332	-8.57615
899	1.31167	0.597371	0.615586	0.804786	0.456933	1.00616	0.457305	1	-5.4939475	-8.57615
900	1.1796	0.53198	0.46644	0.882568	0.281153	1.56334	0.445165	2	-4.489563	-8.57615
901	1.30914	0.766626	0.566136	1.16324	0.373109	1.53429	0.587184	1	-3.4851785	-8.57615
902	1.57608	0.64665	0.317071	1.00897	0.203211	1.92282	0.408523	2	-2.480794	-8.57615
903	1.48106	0.552933	0.593004	1.24826	0.26268	1.35367	0.366468	2	-1.4764097	-8.57615
904	1.05119	0.561211	0.709954	1.36276	0.292373	1.90604	0.53347	2	-0.47202519	-8.57615
905	1.14375	0.674228	0.790792	1.30598	0.408255	1.47353	0.599983	1	0.53235924	-8.57615
906	1.04402	0.698702	0.7855	1.60609	0.341719	1.94184	0.673933	2	1.5367436	-8.57615
907	1.25329	0.640462	0.438182	0.860555	0.326114	1.59121	0.514823	2	2.5411282	-8.57615
908	1.21003	0.645372	0.436653	0.899149	0.313412	1.7293	0.538897	2	3.5455124	-8.57615
909	1.14466	0.414368	0.763235	2.05113	0.154189	2.32668	0.366223	2	4.5498972	-8.57615
910	1.2372	0.646538	0.604224	1.12708	0.346607	1.45848	0.514456	1	5.5542812	-8.57615
911	1.37906	0.630267	0.673861	1.1198	0.379276	1.17882	0.455339	1	6.5586658	-8.57615
912	1.25439	0.671557	0.646761	0.992553	0.437596	1.22337	0.539894	1	7.5630503	-8.57615
913	1.4765	0.508274	0.718924	0.943384	0.38734	0.888331	0.348531	1	8.5674343	-8.57615
914	1.49411	0.493662	0.49577	0.836901	0.292439	1.14702	0.335563	1	9.5718193	-8.57615
915	1.27611	0.565722	0.504143	0.654211	0.435952	0.992504	0.445097	1	10.576203	-8.57615
916	1.27759	0.587338	0.541453	1.24726	0.254972	1.75349	0.464866	2	11.580588	-8.57615
917	1.31435	0.663851	0.825828	0.916902	0.597912	0.858924	0.508987	3	12.584972	-8.57615
918	1.35693	0.527239	0.573251	1.27406	0.237226	1.60109	0.390103	2	13.589356	-8.57615
919	1.72724	0.600514	0.313792	0.61973	0.304063	1.1598	0.352353	2	14.593741	-8.57615
920	1.26987	0.550224	0.554333	1.00471	0.303577	1.4393	0.433583	2	15.598125	-8.57615
921	1.36558	0.654312	0.58032	1.04663	0.362795	1.31872	0.470948	1	16.60251	-8.57615
922	1.27224	0.510336	0.669652	1.34671	0.253763	1.57641	0.39545	2	17.606895	-8.57615
923	1.29987	0.546018	0.719447	1.21424	0.32352	1.2764	0.418901	1	18.611279	-8.57615
924	2.03267	0.609398	0.573888	0.982862	0.355825	0.867909	0.305707	2	-19.55533	-9.60337
925	1.44538	0.458581	0.550787	1.21613	0.207692	1.54237	0.320545	2	-18.550945	-9.60337
926	1.45709	0.493996	0.763905	1.23964	0.304415	1.16796	0.353303	1	-17.54656	-9.60337
927	1.34912	0.565674	0.528614	1.20171	0.248832	1.68897	0.429449	2	-16.542175	-9.60337
928	1.39481	0.691431	0.658934	1.42752	0.319159	1.56536	0.496593	2	-15.537791	-9.60337
929	1.06492	0.749512	0.904128	1.25293	0.540857	1.27233	0.700079	1	-14.533407	-9.60337
930	1.14964	0.522354	0.666086	1.12817	0.308404	1.66675	0.468875	2	-13.529023	-9.60337
931	1.58439	0.566947	0.58017	0.878425	0.37445	0.959544	0.361146	1	-12.524638	-9.60337
932	1.35339	0.538033	0.653509	1.41365	0.248725	1.56693	0.39801	2	-11.520254	-9.60337
933	1.32629	0.450792	0.545044	1.28956	0.190532	1.80098	0.337466	2	-10.515869	-9.60337
934	1.60071	0.60505	0.694312	1.26833	0.331219	1.16716	0.378359	2	-9.5114851	-9.60337
935	1.56612	0.481404	0.740795	1.24867	0.285602	1.09303	0.316022	2	-8.5071011	-9.60337
936	1.41531	0.59991	0.500835	0.890872	0.33726	1.30968	0.432331	1	-7.5027161	-9.60337
937	1.53083	0.61467	0.690745	1.09271	0.388556	1.04224	0.414046	1	-6.498332	-9.60337
938	1.11775	0.722605	0.893395	1.30508	0.49466	1.28879	0.647637	1	-5.4939475	-9.60337
939	1.33307	0.615563	0.422332	0.875021	0.297104	1.59182	0.46304	2	-4.489563	-9.60337
940	1.34981	0.772608	0.811201	1.03673	0.604535	0.934334	0.569065	1	-3.4851785	-9.60337
941	1.23255	0.72673	0.524556	0.962626	0.396011	1.45162	0.591971	1	-2.480794	-9.60337
942	1.37821	0.76106	0.642469	1.28413	0.380771	1.42291	0.547057	2	-1.4764097	-9.60337
943	1.18297	0.762734	0.636926	0.889173	0.546356	1.20683	0.653403	1	-0.47202519	-9.60337
944	1.46586	0.462782	0.566499	1.04181	0.251646	1.28337	0.327028	2	0.53235924	-9.60337
945	1.28582	0.499268	0.443912	1.074	0.206361	1.85818	0.385831	2	1.5367436	-9.60337
946	1.16214	0.53699	0.609336	0.849722	0.385075	1.19339	0.459568	1	2.5411282	-9.60337
947	1.26074	0.342574	0.678777	1.02371	0.227146	1.2393	0.272777	1	3.5455124	-9.60337
948	1.1516	0.535186	0.75417	1.31361	0.30726	1.47711	0.466356	2	4.5498972	-9.60337
949	1.35101	0.469342	0.479713	0.994112	0.226483	1.56921	0.35244	2	5.5542812	-9.60337
950	1.55686	0.598217	0.651534	0.901393	0.432396	0.910276	0.386073	1	6.5586658	-9.60337
951	1.16436	0.586583	0.54333	0.88273	0.361049	1.38561	0.50243	1	7.5630503	-9.60337
952	1.32865	0.48671	0.612385	1.05742	0.281869	1.27043	0.366224	1	8.5674343	-9.60337
953	1.84075	0.597025	0.576461	1.10985	0.310096	1.03435	0.322347	2	9.5718193	-9.60337
954	1.41411	0.461638	0.560426	1.4896	0.17368	1.97718	0.338992	2	10.576203	-9.60337
955	1.09975	0.480943	0.761294	1.35318	0.270577	1.58642	0.441993	2	11.580588	-9.60337
956	1.43821	0.710947	0.41402	0.870501	0.338135	1.40105	0.487977	2	12.584972	-9.60337
957	1.07165	0.60153	0.614524	1.26936	0.291213	1.91848	0.566456	2	13.589356	-9.60337
958	1.421	0.596306	0.540542	0.981198	0.328505	1.27443	0.427453	1	14.593741	-9.60337
959	1.11615	0.530789	0.822076	0.881082	0.495242	0.957821	0.469733	1	15.598125	-9.60337
960	1.31416	0.464082	0.384936	0.561438	0.318187	1.13007	0.358394	1	16.60251	-9.60337
961	1.26902	0.618543	0.629342	1.48454	0.262219	1.86825	0.487009	2	17.606895	-9.60337
962	1.29903	0.810657	0.764884	1.19004	0.521038	1.21308	0.639979	1	18.611279	-9.60337
963	1.45926	0.511561	0.93373	0.940989	0.507614	0.738204	0.366861	3	-19.55533	-10.6306
964	1.73586	0.508976	0.318025	1.03296	0.156703	1.83435	0.291179	2	-18.550945	-10.6306
965	1.36367	0.602324	0.595929	1.14739	0.312833	1.37543	0.439138	2	-17.54656	-10.6306
966	1.27689	0.564905	0.684631	1.59438	0.242571	1.75211	0.443586	2	-16.542175	-10.6306
967	1.26216	0.740079	0.517357	1.26969	0.301559	1.92128	0.589801	2	-15.537791	-10.6306
968	1.48942	0.713878	0.72889	1.02008	0.510097	0.968932	0.480206	1	-14.533407	-10.6306
969	1.44838	0.678906	0.821648	1.97032	0.283112	1.63536	0.472474	2	-13.529023	-10.6306
970	1.64548	0.546201	0.773235	1.52474	0.276993	1.21178	0.332864	2	-12.524638	-10.6306
971	1.16956	0.562363	0.704957	0.760963	0.520973	0.942467	0.482974	1	-11.520254	-10.6306
972	1.29225	0.659	0.693251	1.26298	0.361725	1.37383	0.507172	2	-10.515869	-10.6306
973	1.28093	0.591471	0.53766	0.927506	0.342866	1.32502	0.457995	1	-9.5114851	-10.6306
974	1.3102	0.534018	0.595794	1.13919	0.279291	1.47148	0.404948	2	-8.5071011	-10.6306
975	1.44238	0.576995	0.598529	1.04357	0.33093	1.19632	0.409282	1	-7.5027161	-10.6306
976	1.35292	0.702478	0.755022	1.02527	0.517312	1.00148	0.52273	1	-6.498332	-10.6306
977	1.47055	0.602154	0.61924	1.19815	0.311212	1.31847	0.409813	2	-5.4939475	-10.6306
978	1.01269	0.578951	0.877459	1.15005	0.441727	1.30124	0.573698	1	-4.489563	-10.6306
979	1.2737	0.536519	0.556949	0.847931	0.352403	1.21298	0.423936	1	-3.4851785	-10.6306
980	1.04538	0.55641	0.645357	0.893984	0.401666	1.33764	0.535125	1	-2.480794	-10.6306
981	1.40773	0.526874	0.720774	1.11448	0.340748	1.10436	0.384272	1	-1.4764097	-10.6306
982	1.28337	0.498274	0.615152	1.44162	0.212619	1.89884	0.397448	2	-0.47202519	-10.6306
983	1.49796	0.49551	0.78678	1.32857	0.293443	1.14811	0.333027	2	0.53235924	-10.6306
984	1.19966	0.652573	0.525429	1.24435	0.27555	1.99157	0.554487	2	1.5367436	-10.6306
985	1.28769	0.606796	0.645789	1.0329	0.37938	1.24771	0.475396	1	2.5411282	-10.6306
986	1.37478	0.599073	0.799545	1.08058	0.443267	0.990403	0.436821	1	3.5455124	-10.6306
987	1.69573	0.560501	0.37644	0.751789	0.280657	1.16161	0.326189	2	4.5498972	-10.6306
988	1.43898	0.49214	0.73675	1.35941	0.266721	1.37151	0.349801	2	5.5542812	-10.6306
989	1.53042	0.546315	0.615016	1.18522	0.283486	1.28958	0.358557	2	6.5586658	-10.6306
990	1.87849	0.492684	0.565124	1.41623	0.196597	1.43897	0.27227	2	7.5630503	-10.6306
991	1.38703	0.490118	0.489502	0.601075	0.399141	0.887551	0.357349	1	8.5674343	-10.6306
992	1.72276	0.486626	0.727995	1.60786	0.220332	1.25834	0.286063	2	9.5718193	-10.6306
993	1.38599	0.571961	0.624238	1.06613	0.334894	1.25409	0.414288	1	10.576203	-10.6306
994	1.22282	0.641284	0.684839	1.06852	0.411015	1.30393	0.528218	1	11.580588	-10.6306
995	1.24285	0.568323	0.616823	1.17151	0.299232	1.4981	0.455616	2	12.584972	-10.6306
996	1.23531	0.515218	0.554103	0.757765	0.376745	1.1281	0.424422	1	13.589356	-10.6306
997	1.14344	0.647977	0.639624	0.782546	0.529632	1.07027	0.571992	1	14.593741	-10.6306
998	1.34372	0.534673	0.895277	1.44825	0.330524	1.2028	0.396295	1	15.598125	-10.6306
999	1.34415	0.571275	0.837773	1.66449	0.287535	1.45759	0.428778	2	16.60251	-10.6306
1000	1.25259	0.779762	0.873905	1.13182	0.602071	1.0461	0.626094	1	17.606895	-10.6306
1001	1.39407	0.665073	0.580175	0.854796	0.451404	1.06533	0.477357	1	18.611279	-10.6306
1002	1.43867	0.699485	0.62101	1.3616	0.319028	1.50263	0.488284	2	-19.55533	-11.6578
1003	1.37537	0.474443	0.495875	1.40974	0.166885	2.14971	0.34841	2	-18.550945	-11.6578
1004	1.13632	0.518686	0.624487	1.30658	0.247908	1.82863	0.457744	2	-17.54656	-11.6578
1005	1.24642	0.479854	0.552755	0.738567	0.35913	1.08218	0.396015	1	-16.542175	-11.6578
1006	1.24738	0.672099	0.68364	0.888584	0.517085	1.06391	0.54358	1	-15.537791	-11.6578
1007	1.24675	0.674385	0.644571	0.943138	0.460896	1.17091	0.538274	1	-14.533407	-11.6578
1008	1.34398	0.744591	0.660024	0.983892	0.499494	1.11173	0.552308	1	-13.529023	-11.6578
1009	1.49924	0.590987	0.479193	0.717181	0.394875	1.00498	0.395038	1	-12.524638	-11.6578
1010	1.38165	0.555739	0.620272	1.23681	0.278707	1.44362	0.407213	2	-11.520254	-11.6578
1011	1.47822	0.476772	0.525592	0.894032	0.280289	1.13018	0.320524	1	-10.515869	-11.6578
1012	1.59478	0.596935	0.686645	1.26055	0.325162	1.20832	0.387149	2	-9.5114851	-11.6578
1013	1.35867	0.587023	0.528466	0.99706	0.311137	1.40618	0.438887	1	-8.5071011	-11.6578
1014	1.08307	0.519048	0.488837	0.945309	0.268409	1.83838	0.481146	2	-7.5027161	-11.6578
1015	1.16082	0.53952	0.504823	1.67778	0.162335	2.81039	0.463272	2	-6.498332	-11.6578
1016	1.22528	0.551132	0.572739	1.07509	0.293607	1.57919	0.448358	2	-5.4939475	-11.6578
1017	1.35033	0.561691	0.436911	0.89364	0.274617	1.55589	0.423233	2	-4.489563	-11.6578
1018	1.29459	0.602458	0.761919	1.68593	0.272267	1.70537	0.462864	2	-3.4851785	-11.6578
1019	1.28184	0.629327	0.731437	1.44732	0.318046	1.53318	0.494772	2	-2.480794	-11.6578
1020	1.08493	0.401619	0.59597	1.43281	0.167051	2.26435	0.375526	2	-1.4764097	-11.6578
1021	1.38537	0.524412	0.72997	1.07039	0.357632	1.05736	0.374733	1	-0.47202519	-11.6578
1022	1.25612	0.53232	0.695384	1.33364	0.27756	1.48997	0.424368	2	0.53235924	-11.6578
1023	1.3005	0.604321	0.914474	0.787142	0.702079	0.676264	0.469454	3	1.5367436	-11.6578
1024	1.29604	0.561628	0.415804	0.653587	0.357301	1.17893	0.437831	1	2.5411282	-11.6578
1025	1.17009	0.468128	0.582925	1.30222	0.209553	1.88657	0.39609	2	3.5455124	-11.6578
1026	1.41863	0.498675	0.640449	1.44405	0.221167	1.56782	0.350101	2	5.5542812	-11.6578
1027	1.49914	0.438468	0.409983	0.845452	0.212625	1.33658	0.296504	2	6.5586658	-11.6578
1028	1.21159	0.460711	0.619294	1.22256	0.233376	1.6754	0.387292	2	7.5630503	-11.6578
1029	1.22508	0.557348	0.94628	1.41969	0.371495	1.25691	0.459673	1	8.5674343	-11.6578
1030	1.18737	0.537205	0.574275	0.904955	0.340904	1.32536	0.455995	1	9.5718193	-11.6578
1031	1.30983	0.532178	0.582174	0.928724	0.333598	1.19749	0.406081	1	10.576203	-11.6578
1032	1.31408	0.555206	0.641832	1.10201	0.323362	1.32599	0.424182	1	11.580588	-11.6578
1033	1.30842	0.438281	0.414137	0.690683	0.262795	1.18378	0.32556	1	12.584972	-11.6578
1034	1.1681	0.558362	0.876373	1.31594	0.37185	1.27943	0.474567	1	13.589356	-11.6578
1035	1.88064	0.375749	0.630735	1.31694	0.179962	1.10735	0.199969	2	14.593741	-11.6578
1036	1.08723	0.685859	0.80095	1.61581	0.339977	1.76977	0.622507	2	15.598125	-11.6578
1037	1.47409	0.678178	0.589399	0.866492	0.461305	0.979969	0.454191	1	16.60251	-11.6578
1038	1.33632	0.746923	0.639453	0.953631	0.500847	1.16568	0.562232	1	17.606895	-11.6578
1039	1.43067	0.682003	0.485047	1.05179	0.314514	1.52423	0.478648	2	18.611279	-11.6578
1040	1.56622	0.449885	0.593143	1.00483	0.265564	1.08161	0.290004	2	-19.55533	-12.6851
1041	1.66735	0.543917	0.70551	1.10885	0.346068	0.965927	0.327067	1	-18.550945	-12.6851
1042	1.24143	0.510953	0.988997	1.49987	0.336916	1.2654	0.414331	1	-16.542175	-12.6851
1043	1.05887	0.623712	0.773986	1.12016	0.430962	1.37363	0.596824	1	-15.537791	-12.6851
1044	1.06944	0.667365	0.583306	0.975206	0.399175	1.55803	0.625279	1	-14.533407	-12.6851
1045	1.16129	0.541632	0.89252	1.08807	0.444287	1.03415	0.465232	1	-13.529023	-12.6851
1046	1.45248	0.580161	0.571312	1.49038	0.222395	1.7724	0.406864	2	-12.524638	-12.6851
1047	1.06787	0.481575	0.653629	1.19662	0.26305	1.73338	0.451465	2	-11.520254	-12.6851
1048	1.31266	0.62119	0.665578	1.06624	0.387763	1.2204	0.481749	1	-10.515869	-12.6851
1049	1.3769	0.5986	0.595505	1.35622	0.262841	1.63043	0.430535	2	-9.5114851	-12.6851
1050	1.29945	0.513529	0.476092	1.00934	0.242225	1.60084	0.390815	2	-8.5071011	-12.6851
1051	1.4367	0.650365	0.496441	0.984926	0.327809	1.45415	0.464088	2	-7.5027161	-12.6851
1052	1.27241	0.643876	0.687226	0.956901	0.462418	1.0919	0.504258	1	-6.498332	-12.6851
1053	1.65062	0.593664	0.425864	0.992781	0.254659	1.43466	0.361475	2	-5.4939475	-12.6851
1054	1.42723	0.548202	0.564466	1.40365	0.220455	1.73013	0.384623	2	-4.489563	-12.6851
1055	1.38435	0.653202	0.367746	0.95808	0.250723	1.81386	0.475267	2	-3.4851785	-12.6851
1056	1.48851	0.572794	0.429936	1.05527	0.233367	1.68265	0.391674	2	-2.480794	-12.6851
1057	1.14196	0.473865	0.586814	1.04926	0.265017	1.55215	0.409827	2	-1.4764097	-12.6851
1058	1.34948	0.770308	0.744762	0.722235	0.794334	0.720894	0.572401	3	-0.47202519	-12.6851
1059	1.19136	0.426003	0.741368	1.11471	0.283325	1.22904	0.364771	1	0.53235924	-12.6851
1060	1.52846	0.559456	0.496434	1.33362	0.208254	1.74147	0.366463	2	1.5367436	-12.6851
1061	1.41647	0.574009	0.558793	1.56135	0.205433	1.88554	0.412889	2	2.5411282	-12.6851
1062	1.58656	0.519478	0.403506	1.04318	0.200937	1.63781	0.326855	2	3.5455124	-12.6851
1063	1.21695	0.626501	0.775784	1.37547	0.353354	1.4686	0.525845	2	4.5498972	-12.6851
1064	1.4021	0.513743	0.57242	1.2062	0.243804	1.51138	0.362043	2	5.5542812	-12.6851
1065	1.46537	0.570124	0.713867	1.15674	0.351845	1.13903	0.39713	1	6.5586658	-12.6851
1066	1.37907	0.589245	0.747384	1.16377	0.37842	1.18173	0.434793	1	7.5630503	-12.6851
1067	1.33225	0.505489	0.701021	1.02745	0.34489	1.08552	0.379581	1	8.5674343	-12.6851
1068	1.15075	0.540924	0.689034	1.01515	0.367154	1.28533	0.470866	1	9.5718193	-12.6851
1069	1.31795	0.677138	0.676806	1.14469	0.400363	1.28623	0.518101	1	10.576203	-12.6851
1070	1.26392	0.510017	0.621888	1.31247	0.241662	1.57555	0.411213	2	11.580588	-12.6851
1071	1.28701	0.450755	0.605238	1.07965	0.252688	1.3865	0.356875	2	12.584972	-12.6851
1072	1.15394	0.555733	0.605828	1.02282	0.329166	1.43626	0.486333	1	13.589356	-12.6851
1073	1.51048	0.574576	0.755389	1.15279	0.376502	1.0338	0.38036	1	14.593741	-12.6851
1074	1.34246	0.644523	0.453893	0.924528	0.316426	1.53368	0.484256	2	15.598125	-12.6851
1075	1.35325	0.641555	0.573221	0.875756	0.419926	1.14249	0.486933	1	16.60251	-12.6851
1076	1.13243	0.507654	0.575892	1.07629	0.271631	1.6246	0.443866	2	17.606895	-12.6851
1077	1.30908	0.715954	0.473054	0.884654	0.382844	1.45578	0.552152	1	18.611279	-12.6851
1061	1.41647	0.574009	0.558793	1.56135	0.205433	1.88554	0.412889	2	2.5411282	-12.6851
1062	1.58656	0.519478	0.403506	1.04318	0.200937	1.63781	0.326855	2	3.5455124	-12.6851
1063	1.21695	0.626501	0.775784	1.37547	0.353354	1.4686	0.525845	2	4.5498972	-12.6851
1064	1.4021	0.513743	0.57242	1.2062	0.243804	1.51138	0.362043	2	5.5542812	-12.6851
1065	1.46537	0.570124	0.713867	1.15674	0.351845	1.13903	0.39713	1	6.5586658	-12.6851
1066	1.37907	0.589245	0.747384	1.16377	0.37842	1.18173	0.434793	1	7.5630503	-12.6851
1067	1.33225	0.505489	0.701021	1.02745	0.34489	1.08552	0.379581	1	8.5674343	-12.6851
1068	1.15075	0.540924	0.689034	1.01515	0.367154	1.28533	0.470866	1	9.5718193	-12.6851
1069	1.31795	0.677138	0.676806	1.14469	0.400363	1.28623	0.518101	1	10.576203	-12.6851
1070	1.26392	0.510017	0.621888	1.31247	0.241662	1.57555	0.411213	2	11.580588	-12.6851
1071	1.28701	0.450755	0.605238	1.07965	0.252688	1.3865	0.356875	2	12.584972	-12.6851
1072	1.15394	0.555733	0.605828	1.02282	0.329166	1.43626	0.486333	1	13.589356	-12.6851
1073	1.51048	0.574576	0.755389	1.15279	0.376502	1.0338	0.38036	1	14.593741	-12.6851
1074	1.34246	0.644523	0.453893	0.924528	0.316426	1.53368	0.484256	2	15.598125	-12.6851
1075	1.35325	0.641555	0.573221	0.875756	0.419926	1.14249	0.486933	1	16.60251	-12.6851
