	HC	wG	D5G	D1G	D4D5G	DG	Phase	X	Y
1021	0.663014349	40.207	0.816539381	1.222800438	0.899562891	2.086703438	6	13.84862	25.2658
1022	0.621481449	37.9995	0.769471271	1.548382633	0.863903	2.216397313	6	15.105442	25.2658
1023	0.39251519	50.7824	0.509990016	1.481030899	0.66801468	1.675958993	4	16.362265	25.2658
1024	-0.044318782	100	0.014937917	0.824178062	0.194928094	1.546705007	5	17.619085	25.2658
1025	0.544735703	100	0.682497397	0	0.722526945	0	5	18.875908	25.2658
1026	0	0.001	0	0	0	0.563145	2	20.13273	25.2658
1027	0.37156703	100	0.486250034	0.010894126	0.563145	0.98796962	5	21.389551	25.2658
1028	0.462040808	100	0.588781514	0	0.977075494	1.122667937	5	22.646374	25.2658
1029	0.548929463	100	0.687250072	0	1.122667937	1.260948439	5	23.903194	25.2658
1030	0.471819308	100	0.599863223	0.012439035	1.260948439	0.937880206	5	25.160017	25.2658
1031	0.759109289	100	0.92544117	0.410734112	0.92544117	1.438612212	5	26.41684	25.2658
1032	0.410478667	100	0.530347538	0.262469438	1.0278781	1.010307489	5	27.67366	25.2658
1033	0.602392297	100	0.747838052	0.737597041	0.747838052	1.437223505	5	28.930483	25.2658
1034	0.559850392	100	0.699626464	0.001983616	0.699626464	1.838443895	5	30.187304	25.2658
1035	0	22.6394	0	0	1.83646028	0	1	31.444126	25.2658
1036	0.491285432	100	0.621923653	0.716780323	1.382671289	2.076778135	5	32.700947	25.2658
1037	0.675750814	100	0.830973271	0.009000269	1.359997812	1.065942838	5	33.957771	25.2658
1038	0.528548446	100	0.664152817	0	1.056942569	0.748575526	5	35.214592	25.2658
1039	0.051218972	100	0.123208264	0.538652661	0.748575526	1.540469821	5	36.471413	25.2658
1040	0.359655692	100	0.472751237	0.245171165	1.00181716	0.245171165	5	37.728237	25.2658
1041	0.514412652	49.4216	0.648133105	1.224770243	0.785312177	2.033787797	4	-42.708363	24.0091
1042	0.437446034	40.2663	0.560908924	1.816294458	0.809017554	2.517504708	4	-41.451542	24.0091
1043	0.479482413	43.6915	0.608547612	1.519357826	0.70121025	1.969339329	4	-40.194717	24.0091
1044	0.223695801	44.6137	0.318671579	1.65951691	0.449981503	2.203261689	4	-38.937897	24.0091
1045	0.360597415	41.0764	0.473818467	1.697594403	0.543744779	2.305854849	4	-37.681076	24.0091
1046	0.418529183	40.155	0.539470969	1.528057165	0.608260446	2.411725184	6	-36.424252	24.0091
1047	0.615381692	42.8297	0.762558581	0.93802999	0.883668019	1.330215617	4	-35.167431	24.0091
1048	0.233214313	40.3751	0.32945865	1.82736417	0.392185627	2.427317702	4	-33.91061	24.0091
1049	0.410606233	48.6507	0.530492105	1.535037767	0.599953532	1.913831893	4	-32.65379	24.0091
1050	0.217411113	42.068	0.311549313	1.720463767	0.378794126	2.426390456	4	-31.396967	24.0091
1051	0.4881095	39.4529	0.618324456	1.806218803	0.705926689	2.411179536	6	-30.140144	24.0091
1052	0.373008311	43.9085	0.487883399	1.611743756	0.604960733	2.436789305	4	-28.883322	24.0091
1053	0.587938212	39.7917	0.731457629	1.359027583	0.825045548	1.984074372	6	-27.626501	24.0091
1054	0.438253985	37.8441	0.561824552	1.586479384	0.625046789	2.288375363	6	-26.369678	24.0091
1055	0.503536105	39.4807	0.635807009	1.170836586	0.701895978	1.740386675	6	-25.112856	24.0091
1056	0.382365889	38.0695	0.498488088	1.58993535	0.569550089	2.291852202	6	-23.856035	24.0091
1057	0.484958358	38.0182	0.614753353	1.559106566	0.701916853	2.08379093	6	-22.599213	24.0091
1058	0.328472818	37.5507	0.437412532	1.750408029	0.524684364	2.396006117	6	-21.342392	24.0091
1059	0.436430812	36.9046	0.559758399	1.641555304	0.645598087	2.338732377	6	-20.085569	24.0091
1060	0.482656892	36.6933	0.612145164	1.751747682	0.697177073	2.374126483	6	-18.828747	24.0091
1061	0.423989412	37.5915	0.545658899	1.743601546	0.622378801	2.51163526	6	-17.571926	24.0091
1062	0.540338481	37.8423	0.677514144	1.531763076	0.768033714	2.182695697	6	-16.315104	24.0091
1063	0.426910456	38.2377	0.548969238	1.675140836	0.650932621	2.558277491	6	-15.058282	24.0091
1064	0.632342324	37.3173	0.781779605	1.3975884	0.883136656	1.984090819	6	-13.80146	24.0091
1065	0.389570236	37.494	0.50665258	1.75039301	0.586502419	2.381069558	6	-12.544639	24.0091
1066	0.422299987	38.199	0.543744319	1.669797065	0.630676548	2.520137211	6	-11.287816	24.0091
1067	0.621265342	38.6539	0.769226362	1.341583591	0.850340147	1.788456181	6	-10.030994	24.0091
1068	0.336820373	37.9976	0.446872589	2.166852226	0.446872589	2.933990469	4	-8.7741728	24.0091
1069	0.408352961	48.5687	0.527938532	1.558444113	0.767138243	2.34209489	4	-7.5173512	24.0091
1070	0.310288653	100	0.416804911	0.775570787	0.783650777	1.391790975	5	-6.260529	24.0091
1071	-0.056409591	100	0.001235731	1.080364167	0.616220188	1.780287859	5	-5.0037074	24.0091
1072	0.33321593	56.5435	0.442787772	1.474522499	0.699923692	2.27609151	3	-3.7468853	24.0091
1073	0.492798512	42.5875	0.623638387	1.639265702	0.801569011	2.493333192	4	-2.4900634	24.0091
1074	0.619181518	40.8218	0.76686482	1.335275913	0.85406749	2.12509293	4	-1.2332417	24.0091
1075	0.544275037	39.6816	0.681975337	1.764521369	0.789817017	2.548418881	6	0.023580147	24.0091
1076	0.536122669	39.1056	0.672736478	1.798257259	0.783897512	2.668701388	4	1.2804019	24.0091
1077	0.603674769	39.2999	0.749291443	1.743939577	0.87044413	2.666601691	4	2.5372238	24.0091
1078	0.664845826	39.6835	0.818614944	1.492772247	0.922662114	2.405888876	6	3.7940457	24.0091
1079	0.662710636	40.6778	0.816195191	1.384888659	0.913116629	2.27870674	6	5.0508676	24.0091
1080	0.638754048	39.3699	0.789045838	1.390864837	0.893818081	2.235261487	6	6.3076892	24.0091
1081	0.609569303	40.3613	0.755971558	1.393970156	0.84439665	2.153331205	6	7.5645113	24.0091
1082	0.540970249	39.9275	0.67823011	1.581614126	0.759361049	2.362500199	6	8.8213329	24.0091
1083	0.561172757	39.484	0.701125065	1.741514666	0.780886073	2.525564384	6	10.078155	24.0091
1084	0.534143346	40.1541	0.670493366	1.435076513	0.784049717	2.131485759	6	11.334977	24.0091
1085	0.46898033	39.6889	0.596645887	1.574721621	0.696409247	2.321801457	6	12.591799	24.0091
1086	0.53375199	39.1585	0.670049853	1.730126266	0.747079836	2.591646118	6	13.84862	24.0091
1087	0.619464339	38.1089	0.767185334	1.647143424	0.861519852	2.128647804	4	15.105442	24.0091
1088	0.273963487	86.6359	0.375638585	0.908445722	0.48150438	2.202355104	3	16.362265	24.0091
1089	0.659774418	100	0.812867654	0	1.293909381	1.135791928	5	17.619085	24.0091
1090	0.535754477	100	0.672319217	0.03534085	1.135791928	1.160290239	5	18.875908	24.0091
1091	0.558306671	100	0.697877007	0.495834813	1.124949389	1.711935717	5	20.13273	24.0091
1092	0	100	1.214727224	0	1.216100904	0.762585128	1	21.389551	24.0091
1093	0.195582413	100	0.286811438	0.551689713	0.762585128	0.551689713	5	22.646374	24.0091
1094	0	0.001	0	0	0	1.208566543	2	23.903194	24.0091
1095	0.567444819	100	0.708233023	0.031536355	1.208566543	0.031536355	5	25.160017	24.0091
1096	0	0.001	0	0	0	0	2	26.41684	24.0091
1097	0	0.001	0	0	0	0.586516231	2	27.67366	24.0091
1098	-0.051287746	100	0.007040179	0.606875124	0.586516231	0.606875124	5	28.930483	24.0091
1099	0	0.001	0	0	0	0.912253649	2	30.187304	24.0091
1100	0.728731916	100	0.891015317	0.015866692	0.912253649	0.953093285	5	31.444126	24.0091
1101	0.380585071	100	0.496469935	0.304426932	0.937226594	1.531632399	5	32.700947	24.0091
1102	0.565060479	100	0.705530914	0	1.227205467	0.050028003	5	33.957771	24.0091
1103	-0.031280703	0	0.029713618	0.007966856	0.050028003	0	3	35.214592	24.0091
1104	0	0.359081	0	1.733427095	0	2.703751783	1	36.471413	24.0091
1105	0.798714505	100	0.970324689	0	0.970324689	0	5	37.728237	24.0091
1106	0.412774887	40.3081	0.532949781	1.546251147	0.604416035	2.16560539	4	-42.708363	22.7525
1107	0.352287599	44.5544	0.464401178	1.725062705	0.619354243	2.668692906	4	-41.451542	22.7525
1108	0.692587287	41.3764	0.850053589	1.051398003	0.943630201	1.698610367	4	-40.194717	22.7525
1109	0.433658737	43.7418	0.556616883	1.491550868	0.647212364	1.89649278	4	-38.937897	22.7525
1110	0.265192103	43.812	0.365698213	1.65801459	0.404941912	1.986393643	4	-37.681076	22.7525
1111	0.179277124	39.9852	0.268333096	1.867070829	0.328379053	2.514821626	4	-36.424252	22.7525
1112	0.436382457	43.3616	0.5597036	1.592071742	0.647750797	2.332893387	4	-35.167431	22.7525
1113	0.540356785	40.4592	0.677534888	1.15731237	0.740821646	1.69933396	4	-33.91061	22.7525
1114	0.332483056	42.042	0.441957225	1.746754202	0.54202159	2.103968934	4	-32.65379	22.7525
1115	0.181346619	46.3085	0.270678399	1.67873971	0.357214732	2.278076765	4	-31.396967	22.7525
1116	0.426366579	41.262	0.548352877	1.532532814	0.599337054	2.126050723	4	-30.140144	22.7525
1117	0.402796667	41.1387	0.521641735	1.256955974	0.593517908	1.936704353	4	-28.883322	22.7525
1118	0.475741716	37.5585	0.604308382	1.281666172	0.679748379	1.863737662	6	-27.626501	22.7525
1119	0.392120871	38.4737	0.509543145	1.539435088	0.58207149	2.171901198	6	-26.369678	22.7525
1120	0.42912179	37.6331	0.551475283	1.575403576	0.632466109	2.238560618	6	-25.112856	22.7525
1121	0.448015852	38.3176	0.572887412	1.530772746	0.663157042	2.154946354	6	-23.856035	22.7525
1122	0.420729211	37.0481	0.541964201	1.660660289	0.624173607	2.239784792	6	-22.599213	22.7525
1123	0.373595277	35.8957	0.488548591	1.677481645	0.579124503	2.307415048	6	-21.342392	22.7525
1124	0.419421857	36.5112	0.540482612	1.582759599	0.629933403	2.35879825	6	-20.085569	22.7525
1125	0.542910512	37.5808	0.680428957	1.336016352	0.776038651	2.03194056	6	-18.828747	22.7525
1126	0.477418413	37.4689	0.606208537	1.549031691	0.695924207	2.043151372	6	-17.571926	22.7525
1127	0.30463023	38.0092	0.410392373	2.011438349	0.494119681	2.771812393	6	-16.315104	22.7525
1128	0.521399607	39.9521	0.656051232	1.424472798	0.760374044	2.324935524	6	-15.058282	22.7525
1129	0.651991727	38.7339	0.804047741	1.404390336	0.900462726	2.295718777	6	-13.80146	22.7525
1130	0.641389566	38.5877	0.7920326	1.260622548	0.891328441	2.006896745	6	-12.544639	22.7525
1131	0.517882361	38.8729	0.652065233	1.645675148	0.746274197	2.366973217	6	-11.287816	22.7525
1132	0.480031752	37.5862	0.609170163	2.092554754	0.72129807	2.795397766	4	-10.030994	22.7525
1133	0.46593794	39.8921	0.593198028	1.775219552	0.702843012	2.359179225	4	-8.7741728	22.7525
1134	0.456051891	48.937	0.581994437	1.451504654	0.583959673	2.021911778	4	-7.5173512	22.7525
1135	0.322301138	100	0.430418334	0.788812256	0.570407124	1.517955919	5	-6.260529	22.7525
1136	0.42684057	51.483	0.548890038	1.514635871	0.729143663	2.363885749	4	-5.0037074	22.7525
1137	0.600510801	38.1637	0.745705803	2.177150302	0.849249877	3.064613359	4	-3.7468853	22.7525
1138	0.627866366	39.1391	0.776707123	1.579087805	0.887463056	2.445201208	4	-2.4900634	22.7525
1139	0.618501535	39.9049	0.766094215	1.396002431	0.866113403	2.402860527	6	-1.2332417	22.7525
1140	0.744857237	38.947	0.909289706	1.581305954	1.006858097	2.453837483	4	0.023580147	22.7525
1141	0.597345703	40.2063	0.742118884	1.412317319	0.872531529	2.241471335	6	1.2804019	22.7525
1142	0.566000923	39.486	0.706596694	1.61614917	0.829154017	2.515805116	6	2.5372238	22.7525
1143	0.648146106	39.4183	0.799689604	1.485613313	0.899655946	2.242820458	6	3.7940457	22.7525
1144	0.502394146	39.7981	0.634512858	1.555979692	0.757207144	2.426191874	6	5.0508676	22.7525
1145	0.6277832	39.7717	0.776612873	1.376466202	0.870212182	2.146055867	6	6.3076892	22.7525
1146	0.537254521	39.7486	0.674019177	1.560449499	0.769589664	2.43070261	6	7.5645113	22.7525
1147	0.616687505	40.4022	0.764038424	1.43409628	0.870253111	2.251887411	6	8.8213329	22.7525
1148	0.575086612	40.1492	0.716893259	1.565258558	0.817791131	2.454501187	6	10.078155	22.7525
1149	0.640300487	39.606	0.790798376	1.324935416	0.889242629	2.22537923	6	11.334977	22.7525
1150	0.651388125	39.6985	0.803363695	1.25513996	0.900443814	2.343579759	6	12.591799	22.7525
1151	0.821660205	37.2338	0.996328428	1.144237312	1.088439798	1.801518467	4	13.84862	22.7525
1152	0.391439377	47.5648	0.508770827	1.38946761	0.657281155	2.266397219	4	15.105442	22.7525
1153	0.261450466	100	0.361457918	0.83640463	0.876929609	1.512441717	5	16.362265	22.7525
1154	0.227260375	100	0.322711214	0.39722724	0.676037087	1.281215115	5	17.619085	22.7525
1155	0.722530901	100	0.883987875	0.366920567	0.883987875	1.28726934	5	18.875908	22.7525
1156	0.482704838	100	0.612199499	0.16715329	0.920348773	0.775126995	5	20.13273	22.7525
1157	0.276743383	24.9033	0.378788966	0.226586006	0.607973705	1.205422078	3	21.389551	22.7525
1158	0	100	0	0	0.978836072	0.881325474	1	22.646374	22.7525
1159	0.102649708	100	0.181493323	0	0.881325474	0.966505394	5	23.903194	22.7525
1160	0.291230344	100	0.395206646	0.45653533	0.966505394	1.201668272	5	25.160017	22.7525
1161	0.207575942	100	0.300403379	0.369180817	0.745132941	1.086299907	5	26.41684	22.7525
1162	0.309393529	100	0.415790491	0.118360062	0.717119091	1.123118259	5	27.67366	22.7525
1163	0.407300081	100	0.526745332	0.013269495	1.004758197	0.300705944	5	28.930483	22.7525
1164	0.196133923	100	0.287436449	0.492108631	0.287436449	1.522818168	5	30.187304	22.7525
1165	0.50804378	100	0.640915435	0.427373632	1.030709537	1.286684981	5	31.444126	22.7525
1166	0.104615464	100	0.18372106	0.929416991	0.859311349	0.929416991	5	32.700947	22.7525
1167	0	0.001	0	0	0	0.822753809	2	33.957771	22.7525
1168	0.36184668	100	0.475234225	0.024192973	0.822753809	0.721998209	5	35.214592	22.7525
1169	0.309541222	100	0.415957867	0.313039092	0.697805236	0.924518417	5	36.471413	22.7525
1170	0	100	0	0.790463931	0.611479325	0.790463931	5	37.728237	22.7525
1171	0.274947907	43.3745	0.376754201	1.697532166	0.409309921	2.301842423	4	-42.708363	21.4958
1172	0.422695698	40.0635	0.544192767	1.754955206	0.604310257	2.5255006	4	-41.451542	21.4958
1173	0.531952572	43.2983	0.668010621	1.064519936	0.770545393	1.494599962	4	-40.194717	21.4958
1174	0.200355403	50.4346	0.292220539	1.374886738	0.430080026	1.977981358	4	-38.937897	21.4958
1175	0.417895323	40.6711	0.538752633	1.397300896	0.60309462	2.000837756	4	-37.681076	21.4958
1176	0.420812599	42.0877	0.542058702	1.474684355	0.60353686	2.115184303	4	-36.424252	21.4958
1177	0.447855536	41.7217	0.572705729	1.506859836	0.640499947	2.01238934	4	-35.167431	21.4958
1178	0.334092542	39.4572	0.443781213	1.740004459	0.505529504	2.334934377	4	-33.91061	21.4958
1179	0.457093875	40.9674	0.583175289	1.478568463	0.594929918	1.755254875	4	-32.65379	21.4958
1180	0.094749187	38.6759	0.172539876	2.191327424	0.276686412	2.892477428	4	-31.396967	21.4958
1181	0.499345583	36.6611	0.631058004	1.523643359	0.701150004	2.083389512	6	-30.140144	21.4958
1182	0.384908073	37.2712	0.501369077	2.004877849	0.559746153	2.931247561	4	-28.883322	21.4958
1183	0.688203551	37.295	0.84508562	1.31210662	0.926369712	2.012378611	6	-27.626501	21.4958
1184	0.485667991	37.7548	0.61555756	1.510547692	0.700271992	2.297087398	6	-26.369678	21.4958
1185	0.564108766	38.7128	0.704452364	1.265362193	0.786539705	1.970691295	6	-25.112856	21.4958
1186	0.491621974	37.8284	0.622305048	1.407696664	0.705329101	2.049915188	6	-23.856035	21.4958
1187	0.432124143	37.1301	0.554877768	1.545278183	0.642218524	2.024222969	6	-22.599213	21.4958
1188	0.304784846	36.1691	0.410567595	1.907488106	0.478944785	2.637389257	6	-21.342392	21.4958
1189	0.495965711	36.5186	0.627227687	1.491601446	0.729901151	1.843617507	6	-20.085569	21.4958
1190	0.154435025	37.4384	0.240180219	2.267104546	0.352016061	2.982219741	4	-18.828747	21.4958
1191	0.481138414	38.1948	0.610424313	1.647971689	0.715115195	2.416874236	6	-17.571926	21.4958
1192	0.521571905	38.26	0.656246493	1.753131004	0.768902548	2.59899856	6	-16.315104	21.4958
1193	0.599804527	38.4766	0.744905402	1.655007072	0.845867556	2.481576189	6	-15.058282	21.4958
1194	0.578926445	39.3513	0.721244838	1.610377176	0.826569118	2.438699821	6	-13.80146	21.4958
1195	0.587743254	40.2636	0.731236689	1.41644481	0.828322646	2.374491355	6	-12.544639	21.4958
1196	0.696252904	38.4637	0.854207734	1.686482738	0.958046546	2.57797202	4	-11.287816	21.4958
1197	0.597522791	38.2344	0.742319573	1.989478611	0.891489282	2.914650507	4	-10.030994	21.4958
1198	0.623535878	37.9656	0.771799499	1.714031734	0.925171896	2.522451145	4	-8.7741728	21.4958
1199	0.510832752	39.7218	0.644076102	1.850066364	0.808419411	2.612471997	4	-7.5173512	21.4958
1200	0.601796196	38.6226	0.747162507	2.134306435	0.762405633	2.897316184	4	-6.260529	21.4958
1201	0.611124978	37.9023	0.757734563	2.203174988	0.763009749	3.086485559	4	-5.0037074	21.4958
1202	0.625274567	38.5252	0.773769908	1.577046626	0.883310572	2.474171952	6	-3.7468853	21.4958
1203	0.661382885	39.0438	0.814690486	1.685161619	0.897125326	2.580112005	6	-2.4900634	21.4958
1204	0.640708092	39.871	0.791260304	1.31750756	0.894950386	2.198845785	6	-1.2332417	21.4958
1205	0.621745081	37.7706	0.769770037	1.892640477	0.881338225	2.791873259	4	0.023580147	21.4958
1206	0.640362596	40.0285	0.790868762	1.330038627	0.899232783	2.192642849	6	1.2804019	21.4958
1207	0.618725246	39.9458	0.76634774	1.551993106	0.862604222	2.490567866	6	2.5372238	21.4958
1208	0.675887746	39.849	0.831128452	1.288861745	0.93857476	2.25116567	6	3.7940457	21.4958
1209	0.697696762	40.397	0.855844018	1.295089169	0.962303925	2.147586638	6	5.0508676	21.4958
1210	0.593186728	39.2341	0.73740563	1.425236492	0.852497468	2.185314032	6	6.3076892	21.4958
1211	0.518622335	39.5827	0.652903824	1.546824453	0.76007754	2.209354424	4	7.5645113	21.4958
1212	0.447332524	39.5467	0.572113014	1.806986495	0.662529971	2.619840986	6	8.8213329	21.4958
1213	0.579836278	40.5429	0.722275928	1.463954215	0.812854491	2.499580749	4	10.078155	21.4958
1214	0.766217754	39.7006	0.933497001	1.335131989	1.035626534	2.154593919	6	11.334977	21.4958
1215	0.582226113	38.4439	0.724984263	1.720593525	0.81946193	2.301189791	6	12.591799	21.4958
1216	0.344190967	65.9473	0.455225484	0.908183844	0.580596266	1.447946241	3	13.84862	21.4958
1217	0.412068616	100	0.532149383	0.838684603	0.539762398	2.319680434	5	15.105442	21.4958
1218	0.624220885	100	0.772575799	0	1.480995831	0.829686222	5	16.362265	21.4958
1219	0.653360573	100	0.805599018	0	0.829686222	0	5	17.619085	21.4958
1220	0	0.001	0	0	0	1.084141411	2	18.875908	21.4958
1221	0.519566666	100	0.65397401	0.027027375	1.084141411	0.126784879	5	20.13273	21.4958
1222	0	100	0	1.087691058	0.099757504	1.751237244	5	21.389551	21.4958
1223	0.528013155	100	0.663546187	0.651165613	0.663546187	1.700257816	5	22.646374	21.4958
1224	0.515708587	100	0.649601754	0.278119561	1.049092203	1.325562778	5	23.903194	21.4958
1225	0.269865142	100	0.370994041	0.867982248	1.047443217	1.937262115	5	25.160017	21.4958
1226	0.454861644	100	0.580645562	0.351726072	1.069279867	1.789803584	5	26.41684	21.4958
1227	0.636270599	100	0.786231413	0	1.438077512	1.343359584	5	27.67366	21.4958
1228	0.560221141	100	0.700046623	0.002584055	1.343359584	1.564565683	5	28.930483	21.4958
1229	0.573728145	100	0.715353746	0.55776608	1.561981628	2.148634473	5	30.187304	21.4958
1230	0.721962086	100	0.883343252	0.232787062	1.590868393	0.983845386	5	31.444126	21.4958
1231	0.284723116	100	0.38783218	0.383426373	0.751058324	1.967497383	5	32.700947	21.4958
1232	0.715269604	100	0.875758844	0	1.58407101	1.208679141	5	33.957771	21.4958
1233	0.575575681	100	0.717447508	0	1.208679141	1.134738094	5	35.214592	21.4958
1234	0.655882562	100	0.80845712	0	1.134738094	0.582732189	5	36.471413	21.4958
1235	0.390657619	100	0.507884881	0.861345806	0.582732189	0.861345806	5	37.728237	21.4958
1236	0.322988962	43.6544	0.431197827	1.54281983	0.564749517	2.303125125	4	-42.708363	20.2392
1237	0.546914774	37.8119	0.684966879	1.343948673	0.760305295	2.012117275	6	-41.451542	20.2392
1238	0.475826568	43.4854	0.604404542	1.279227178	0.668168602	1.863651524	4	-40.194717	20.2392
1239	0.40186729	42.2035	0.520588498	1.602590174	0.584424346	2.14041663	4	-38.937897	20.2392
1240	0.361457938	40.2411	0.474793674	1.67713156	0.537826456	2.308704613	4	-37.681076	20.2392
1241	0.442572399	37.4752	0.566718494	1.630047131	0.631573053	2.232931026	6	-36.424252	20.2392
1242	0.414890795	43.2474	0.535347683	1.68266525	0.602883895	2.319137492	4	-35.167431	20.2392
1243	0.430973839	39.6327	0.55357416	1.495399812	0.636472242	2.150177289	6	-33.91061	20.2392
1244	0.426060178	38.2089	0.548005642	1.646618023	0.654777477	2.328382497	6	-32.65379	20.2392
1245	0.4705883	37.4692	0.598468155	1.882679165	0.681764475	2.623946567	6	-31.396967	20.2392
1246	0.535541015	37.7666	0.672077307	1.548811043	0.741267401	2.202992984	6	-30.140144	20.2392
1247	0.45419226	37.9524	0.579886967	1.467402719	0.654181941	2.148823115	6	-28.883322	20.2392
1248	0.474864749	37.0535	0.603314539	1.602269372	0.681420396	2.2576118	6	-27.626501	20.2392
1249	0.448354831	37.0305	0.573271567	1.489448309	0.655342428	2.21484864	6	-26.369678	20.2392
1250	0.507863369	37.5075	0.640710981	1.524300729	0.725400331	2.200150805	6	-25.112856	20.2392
1251	0.467094246	36.8902	0.594508438	1.534695062	0.675850076	2.255047662	6	-23.856035	20.2392
1252	0.484937511	36.2182	0.614729727	1.437233095	0.7203526	2.195671837	6	-22.599213	20.2392
1253	0.531300379	37.0179	0.667271509	1.446426007	0.758438742	2.229480816	6	-21.342392	20.2392
1254	0.549489696	37.2211	0.687884969	1.277041218	0.783054809	2.021955287	6	-20.085569	20.2392
1255	0.512617504	37.7003	0.646098713	1.326250427	0.744914069	2.282700457	6	-18.828747	20.2392
1256	0.698914722	37.7252	0.857224299	1.277543553	0.95645003	2.014287199	6	-17.571926	20.2392
1257	0.516485258	38.48	0.650481933	1.755075895	0.736743646	2.510051214	6	-16.315104	20.2392
1258	0.520662031	39.0905	0.655215357	1.708604614	0.754975319	2.7202747	6	-15.058282	20.2392
1259	0.722623848	38.8547	0.884093209	1.701203058	1.011670087	2.544960306	4	-13.80146	20.2392
1260	0.594581874	39.5972	0.738986711	1.548451808	0.843757248	2.466825247	6	-12.544639	20.2392
1261	0.679641317	40.3342	0.835382272	1.319591837	0.918373439	2.129193762	6	-11.287816	20.2392
1262	0.572742019	38.6362	0.714236195	1.81970724	0.809601925	2.794534484	4	-10.030994	20.2392
1263	0.721667231	39.048	0.883009101	1.571668895	0.974827244	2.382955288	6	-8.7741728	20.2392
1264	0.526935368	39.0044	0.66232476	2.015291878	0.811286392	3.106714488	4	-7.5173512	20.2392
1265	0.80083081	37.8492	0.97272304	1.465965686	1.09142261	2.245673491	4	-6.260529	20.2392
1266	0.545494255	40.1549	0.683357044	1.529882834	0.779707805	2.452911779	6	-5.0037074	20.2392
1267	0.653335595	37.6874	0.80557071	1.700659107	0.923028945	2.583259923	4	-3.7468853	20.2392
1268	0.644913318	39.0186	0.796025973	1.574903579	0.882600815	2.37576802	6	-2.4900634	20.2392
1269	0.572221271	39.5035	0.713646045	1.627730531	0.800864441	2.460807279	4	-1.2332417	20.2392
1270	0.581353031	39.194	0.723994822	1.568265136	0.833076748	2.423973748	6	0.023580147	20.2392
1271	0.611897458	40.1992	0.758609993	1.539579975	0.855708612	2.474247687	6	1.2804019	20.2392
1272	0.68373245	40.1518	0.840018643	1.383823062	0.934667712	2.237995207	6	2.5372238	20.2392
1273	0.605452588	39.2066	0.751306196	1.503611249	0.854172145	2.076301184	4	3.7940457	20.2392
1274	0.442130315	39.24	0.566217493	2.487605993	0.572689936	3.476970842	4	5.0508676	20.2392
1275	0.721876378	39.0793	0.883246122	1.354786303	0.989364849	2.310695527	6	6.3076892	20.2392
1276	0.6920399	38.7991	0.84943325	1.648475945	0.955909224	2.534632745	4	7.5645113	20.2392
1277	0.619017799	40.2135	0.766679283	1.416290088	0.8861568	2.426194453	6	8.8213329	20.2392
1278	0.740370447	39.1371	0.904204949	1.392716062	1.009904365	2.217595121	6	10.078155	20.2392
1279	0.587185559	39.2103	0.730604668	1.676896174	0.824879059	2.532427867	6	11.334977	20.2392
1280	0.595800606	40.1799	0.740367868	1.426456105	0.855531694	2.404457853	6	12.591799	20.2392
1281	0.6052173	37.0465	0.751039552	2.030564434	0.978001748	2.030564434	4	13.84862	20.2392
1282	0	100	0	1.097017426	0	2.141635136	5	15.105442	20.2392
1283	0.403603553	100	0.522556157	0.507956502	1.04461771	1.342395791	5	16.362265	20.2392
1284	0.364852016	100	0.47864009	0.023460892	0.834439289	0.858604993	5	17.619085	20.2392
1285	0.583603292	100	0.726544981	0	0.835144101	0.512722673	5	18.875908	20.2392
1286	0.218134203	0	0.312368771	0.026880764	0.512722673	1.585882323	3	20.13273	20.2392
1287	0.770088581	100	0.937883705	0	1.559001559	0.56561182	5	21.389551	20.2392
1288	-0.0170363	100	0.045856414	0.884017886	0.56561182	1.954295416	5	22.646374	20.2392
1289	0.882308232	100	1.065059193	0	1.070277529	1.235049191	5	23.903194	20.2392
1290	0.517891896	100	0.652076038	0.507602968	1.235049191	1.725930777	5	25.160017	20.2392
1291	0.466124049	100	0.59340894	0.154871395	1.218327809	0.84511435	5	26.41684	20.2392
1292	0.551570383	100	0.690242955	0.333355694	0.690242955	0.91298747	5	27.67366	20.2392
1293	0.45396708	100	0.579631776	0	0.579631776	0.921477331	5	28.930483	20.2392
1294	0.430897989	100	0.553488202	0	0.921477331	1.467055331	5	30.187304	20.2392
1295	0	29.4312	1.422623121	0.103210851	1.467055331	1.910960226	1	31.444126	20.2392
1296	0.899252787	100	1.084261998	8.32201e-05	1.807749375	0.591319767	5	32.700947	20.2392
1297	0.450709767	100	0.575940352	0.676209665	0.591236547	1.328846205	5	33.957771	20.2392
1298	0.309013188	57.2308	0.41535946	1.144059955	0.65263654	1.895772965	3	35.214592	20.2392
1299	0.462491269	43.9909	0.589292009	1.328566393	0.75171301	2.041027836	4	36.471413	20.2392
1300	0.388225578	47.2469	0.505128715	1.308210309	0.712461444	1.308210309	4	37.728237	20.2392
1301	0.352589859	41.5699	0.464743721	1.549020409	0.543459913	2.040146224	4	-42.708363	18.9825
1302	0.323035241	38.7833	0.431250273	1.657684063	0.491125815	2.234385777	6	-41.451542	18.9825
1303	0.394422832	40.5322	0.512151895	1.760327241	0.576701714	2.375265576	4	-40.194717	18.9825
1304	0.431662777	39.4317	0.554354915	1.575322612	0.614938334	2.236479612	6	-38.937897	18.9825
1305	0.461830644	38.1866	0.588543341	1.61871884	0.661157	1.935965382	6	-37.681076	18.9825
1306	0.197370742	40.7253	0.288838103	1.876223104	0.317246543	2.340121	4	-36.424252	18.9825
